"SourceMarket","TradeGood","Category","SellArea","Price","MarketSignal","SourceUrl"
"Japan","Saori","Crafts","Iberia","58960","Very high price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","India","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Indo-China","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Italy and Southern France","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","North Africa","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","North America","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Northern Europe","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Northern France","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Oceania","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Persia","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Southeast Asia","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","The Balkans","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","The British Isles","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","The Near East","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","The Netherlands","58960","Very high price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","Turkey","9380","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","W Coast of Latin America","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Saori","Crafts","West Africa","2680","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Arabia","18928","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Atlantic Ocean","26208","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Caribbean Sea","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","E Coast of Latin America","33488","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","East Africa","33488","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Germany","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Iberia","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","India","16744","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Indo-China","8736","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Italy and Southern France","51688","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","North Africa","29848","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","North America","22568","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Northern Europe","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Northern France","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Oceania","8736","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Persia","18928","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Southeast Asia","15288","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","The Balkans","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","The British Isles","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","The Near East","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","The Netherlands","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","Turkey","37128","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","W Coast of Latin America","22568","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soba","Foodstuffs","West Africa","37856","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Arabia","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Atlantic Ocean","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Caribbean Sea","58696","Very high price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","E Coast of Latin America","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","East Africa","42108","Very high price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Germany","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Iberia","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","India","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Indo-China","12760","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Italy and Southern France","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","North Africa","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","North America","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Northern Europe","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Northern France","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Oceania","12760","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Persia","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Southeast Asia","12760","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","The Balkans","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","The British Isles","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","The Near East","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","The Netherlands","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","Turkey","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","W Coast of Latin America","2552","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soft Rush","Fibres","West Africa","45936","Very high price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Arabia","20384","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Atlantic Ocean","28224","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Caribbean Sea","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","E Coast of Latin America","36064","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","East Africa","24304","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Germany","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Iberia","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","India","18032","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Indo-China","14896","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Italy and Southern France","51744","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","North Africa","28224","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","North America","24304","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Northern Europe","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Northern France","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Oceania","9408","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Persia","20384","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Southeast Asia","14896","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","The Balkans","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","The British Isles","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","The Near East","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","The Netherlands","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","Turkey","39984","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","W Coast of Latin America","24304","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Soya Sauce","Seasonings","West Africa","26656","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Arabia","28644","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Atlantic Ocean","24024","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Caribbean Sea","37884","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","E Coast of Latin America","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","East Africa","24024","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Germany","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Iberia","51744","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","India","18480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Indo-China","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Italy and Southern France","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","North Africa","28644","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","North America","24024","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Northern Europe","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Northern France","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Oceania","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Persia","20328","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Southeast Asia","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","The Balkans","47124","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","The British Isles","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","The Near East","47124","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","The Netherlands","36036","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","Turkey","51744","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","W Coast of Latin America","24024","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Tanegashima Rifle","Firearms","West Africa","34188","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Arabia","21840","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Atlantic Ocean","26040","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Caribbean Sea","38640","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","E Coast of Latin America","38640","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","East Africa","24360","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Germany","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Iberia","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","India","19320","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Indo-China","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Italy and Southern France","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","North Africa","29400","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","North America","38640","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Northern Europe","51240","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Northern France","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Oceania","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Persia","20160","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Southeast Asia","9240","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","The Balkans","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","The British Isles","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","The Near East","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","The Netherlands","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","Turkey","39480","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","W Coast of Latin America","38640","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","White Porcelain Ore","Ores","West Africa","26040","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Arabia","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Atlantic Ocean","25920","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Caribbean Sea","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","E Coast of Latin America","33120","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","East Africa","33120","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Germany","51120","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Iberia","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","India","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Indo-China","8640","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Italy and Southern France","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","North Africa","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","North America","22320","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Northern Europe","51120","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Northern France","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Oceania","15120","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Persia","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Southeast Asia","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","The Balkans","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","The British Isles","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","The Near East","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","The Netherlands","36720","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","Turkey","0","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","W Coast of Latin America","22320","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Wild Boar","Livestock","West Africa","37440","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Arabia","20800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Atlantic Ocean","24800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Caribbean Sea","40800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","E Coast of Latin America","36800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","East Africa","24800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Germany","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Iberia","48800","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","India","18400","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Indo-China","9600","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Italy and Southern France","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","North Africa","28800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","North America","24800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Northern Europe","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Northern France","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Oceania","9600","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Persia","20800","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Southeast Asia","9600","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","The Balkans","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","The British Isles","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","The Near East","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","The Netherlands","39200","","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
"Japan","Yuzu","Spices","Turkey","48800","High price","https://web.archive.org/web/20140214020456/http://uwodbmirror.ivyro.net/eg/main.php?id=85000037"
